Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1628427515.0,1602299863.0,1692959110.0,1233496846.0,982624324.5,1309382885.0,1465448290.0,1498950899.0,1587345951.0,1576094566.0,1488185772.0,1481141850.0,1698678686.0,2111093198.0,2255942249.0,2280575830.0,2349495621.0,2659095101.0,3310277927.0,3365711796.0,3429461495.0,3872459250.0,3873308389.0,4321655656.0,4574986537.0,4180866177.0,4486979198.0,4819949975.0,5356344850.0,5459979417.0
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,85343063966.0,98234695722.0,111453000000.0,128889000000.0,146683000000.0,169279000000.0,183035000000.0,150181000000.0,113676000000.0,126669000000.0,126392000000.0,120296000000.0,134301000000.0,152281000000.0,172896000000.0,189319000000.0,221758000000.0,262942000000.0,291383000000.0,281710000000.0,341105000000.0,370819000000.0,397558000000.0,420333000000.0,407339000000.0,401296000000.0,413430000000.0,456295000000.0,506514000000.0,543650000000.0
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,2629395066.0,2534720480.0,1909246641.0,1646693642.0,1522018436.0,1231567145.0,1043654822.0,921572114.5,1320242081.0,1086605267.0,860521119.3,1080768907.0,1221120799.0,1555301496.0,2076182461.0,2312327536.0,2830220713.0,3719506173.0,5161337336.0,4979481980.0,5642178580.0,6522732203.0,7633049792.0,8448469838.0,9112544556.0,7854602392.0,6952678127.0,7157865188.0,7522947810.0,8116626794.0
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,3189539641.0,3208098919.0,3200539816.0,3179225949.0,2561118608.0,2482228440.0,2378759975.0,2450349634.0,2605688065.0,2450564468.0,2904662605.0,3534803922.0,4461978499.0,5977560877.0,6838351088.0,8103901996.0,10276674365.0,12664165103.0,19271523179.0,20214385965.0,22583157895.0,29233333333.0,35164210526.0,39197543860.0,43524210526.0,35799714286.0,36180000000.0,37926285714.0,40761142857.0,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1109290000000.0,1382030000000.0,1302750000000.0,1504730000000.0,1719780000000.0,1833550000000.0,1992980000000.0,2186170000000.0,2199530000000.0,1968180000000.0,2174440000000.0,2116270000000.0,1882190000000.0,1919700000000.0,2223190000000.0,2707060000000.0,3183160000000.0,3769360000000.0,4402820000000.0,4123850000000.0,5153140000000.0,5878960000000.0,5935630000000.0,6081840000000.0,6200030000000.0,5291580000000.0,5155450000000.0,5745980000000.0,5574630000000.0,5474750000000.0
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,367085715.7,477454392.4,469459037.8,490397950.8,440730847.4,462259749.5,453793943.5,542793414.5,648490994.3,726880268.1,881825544.2,1054725857.0,1147780083.0,1395525350.0,1447312264.0,1596658767.0,1656039024.0,1609669330.0,1568611562.0,1673540300.0
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,,,,289253000000.0,296191000000.0,337714000000.0,392013000000.0,402370000000.0,408139000000.0,431671000000.0,447432000000.0,463468000000.0,450264000000.0,507966000000.0,588997000000.0,694018000000.0,806943000000.0,997889000000.0,1235530000000.0,1191380000000.0,1374760000000.0,1555470000000.0,1717640000000.0,1605380000000.0,1584600000000.0,1422830000000.0,1441150000000.0,1413870000000.0,,
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,113563821.6,132201141.4,137066290.6,138489884.4,193775943.0,202547013.9,219583570.1,212155124.7,188686997.3,196686674.7,202363492.2,181244788.5,182737040.1,202543202.0,229358214.8,262176133.7,294137737.1,300143056.9,349484427.6,318166562.8,369485198.8,423011844.3,472358251.2,450686353.7,443911052.3,435438217.3,401109307.4,430174168.7,450353313.9,
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,407200000000.0,362272000000.0,384744000000.0,381109000000.0,432336000000.0,479862000000.0,524983000000.0,550726000000.0,558438000000.0,598344000000.0,630429000000.0,645870000000.0,677627000000.0,791003000000.0,917089000000.0,1050590000000.0,1196090000000.0,1504190000000.0,1527470000000.0,1683460000000.0,2060780000000.0,2271840000000.0,2297330000000.0,2357130000000.0,2581820000000.0,2697260000000.0,2924360000000.0,3347020000000.0,3446630000000.0,3597970000000.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,340225000000.0,345108000000.0,340569000000.0,317306000000.0,312287000000.0,358096000000.0,370175000000.0,384608000000.0,371234000000.0,375526000000.0,399904000000.0,381754000000.0,416194000000.0,521389000000.0,649029000000.0,770181000000.0,915371000000.0,1062810000000.0,1218780000000.0,1161200000000.0,1380720000000.0,1558760000000.0,1634870000000.0,1744340000000.0,1826950000000.0,1665850000000.0,1538120000000.0,1639170000000.0,1713890000000.0,1755010000000.0
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,5068000000.0,5307905882.0,5439552941.0,4669488516.0,4947205860.0,5329214163.0,5759537726.0,5737751332.0,6043694330.0,6808982521.0,8154338233.0,8824873259.0,9008273721.0,11305459802.0,13280275123.0,15982282462.0,18369361094.0,21641620050.0,27871587350.0,19172165226.0,22157948396.0,25433011405.0,25763220107.0,27268478565.0,27615843098.0,25062893969.0,22284780327.0,22474828527.0,23808146748.0,24100202834.0
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,12290568182.0,13074782609.0,15497286296.0,14608946896.0,15632463424.0,18030876599.0,19587322786.0,20746360430.0,21803372267.0,22943685719.0,21473188882.0,22066101341.0,23142294436.0,27453084983.0,31183139301.0,32273007554.0,34378437265.0,38908069299.0,44856586316.0,43454935940.0,44050929160.0,45810626509.0,45044112939.0,46251061734.0,47632326088.0,43173480832.0,41801210428.0,39802430355.0,39770297329.0,38797709924.0
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,150676000000.0,150028000000.0,158459000000.0,180170000000.0,130690000000.0,169486000000.0,181476000000.0,189835000000.0,275769000000.0,255884000000.0,272979000000.0,200252000000.0,238428000000.0,311823000000.0,404787000000.0,501416000000.0,552487000000.0,675770000000.0,764336000000.0,644640000000.0,771902000000.0,832524000000.0,873982000000.0,950579000000.0,934186000000.0,859797000000.0,863722000000.0,852677000000.0,771350000000.0,754412000000.0
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,8824447.74,9365165.914,9742949.471,9630762.954,10886825.56,11025945.14,12334846.23,12700905.45,12757632.87,13687141.11,13742057.05,13196544.95,15450994.24,18231078.54,21534931.61,21839098.89,22902861.45,27030374.03,30290219.76,27101076.28,31823518.62,38711810.21,37671774.69,37509075.11,37290607.54,35492074.22,36547799.58,40619251.99,42588164.97,47271463.33
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,4258743263.0,4956588279.0,4601413264.0,4257702197.0,4510846968.0,5255221425.0,6496195451.0,7683852497.0,12270448700.0,12711213451.0,13375976354.0,13581644246.0,14142035080.0,15224257698.0,16675948415.0,18399046025.0,18649590248.0,21843529025.0,27941177435.0,29081425282.0,32014249841.0,34657139495.0,39650530214.0,45680532614.0,49964788814.0,47378599025.0,49774021003.0,53320625959.0,58001200572.0,63177068175.0
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,4304398866.0,3321729057.0,2857457860.0,3220439044.0,3990430447.0,5755818947.0,6044585327.0,6269333313.0,6584815847.0,5998563258.0,6193246837.0,5840503869.0,6178563591.0,6336696289.0,7940362799.0,9013834373.0,9942597780.0,12292813603.0,14239026630.0,24924179656.0,26457287918.0,27646526402.0,27084639297.0,28681464765.0,32348119639.0,32124730771.0,28967460677.0,30756466548.0,32772824209.0,34387229486.0
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,81456918679.0,77464561150.0,73942235330.0,65648559903.0,52549555149.0,48213868178.0,44558077827.0,50150399792.0,41883241472.0,31580639045.0,31261527363.0,37972301335.0,42351593887.0,50084197498.0,64819702952.0,86057915585.0,107648000000.0,142580000000.0,179817000000.0,117113000000.0,136013000000.0,163160000000.0,175781000000.0,183310000000.0,133503000000.0,91030959455.0,93355993629.0,112190000000.0,130902000000.0,153781000000.0
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,2675710000000.0,2992170000000.0,2930490000000.0,3199150000000.0,3493500000000.0,3914210000000.0,4274840000000.0,4538590000000.0,4362600000000.0,4176440000000.0,4611370000000.0,4665060000000.0,4705750000000.0,5281340000000.0,6309690000000.0,7566180000000.0,9022220000000.0,11190600000000.0,13663900000000.0,13257700000000.0,16216900000000.0,19395400000000.0,20780400000000.0,22022600000000.0,22722900000000.0,21344700000000.0,21330500000000.0,23570000000000.0,25289300000000.0,25817100000000.0
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,9298839655.0,11205971155.0,12878199881.0,15002106518.0,17474647792.0,19297663097.0,20515543039.0,23969823010.0,25385928198.0,23983945191.0,22823255802.0,20898788417.0,13606494599.0,12045631093.0,13686329890.0,17362857684.0,19579457966.0,23410572634.0,30366213119.0,31660911277.0,40284481652.0,47962439304.0,51264390116.0,57531233351.0,57236013086.0,53274304222.0,52687612262.0,59530088536.0,59596885023.0,56045912952.0
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,5963140000000.0,6158130000000.0,6520330000000.0,6858560000000.0,7287240000000.0,7639750000000.0,8073120000000.0,8577550000000.0,9062820000000.0,9630660000000.0,10252300000000.0,10581800000000.0,10936400000000.0,11458200000000.0,12213700000000.0,13036600000000.0,13814600000000.0,14451900000000.0,14712800000000.0,14448900000000.0,14992100000000.0,15542600000000.0,16197000000000.0,16784800000000.0,17521700000000.0,18219300000000.0,18707200000000.0,19485400000000.0,20580200000000.0,21427700000000.0
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,13360607918.0,13677622222.0,12941297376.0,13099013836.0,12899156991.0,13350468917.0,13948892216.0,14744603774.0,14988971211.0,17078465982.0,13760513969.0,11401421329.0,9687788513.0,10134453435.0,12030023548.0,14307509839.0,17330833853.0,22311393928.0,29549438884.0,33689223673.0,46679875794.0,56516280748.0,63628854499.0,68997168338.0,76658542757.0,81847410182.0,81779012351.0,59159945321.0,50392607758.0,57921286440.0
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,240365262.6,254829629.6,277954111.1,286307814.8,289438481.5,316008481.5,331489703.7,347770000.0,373619851.9,390719148.1,396261370.4,430039296.3,461883444.4,481806296.3,521975111.1,550728666.7,610930037.0,684446259.3,695428851.9,674922481.5,681225925.9,676129629.6,692933333.3,721207407.4,727714814.8,755400000.0,774429629.6,792177777.8,811300000.0,825385185.2
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,48598315565.0,53476971831.0,60401798246.0,60065011013.0,58418666667.0,77407726244.0,70543211119.0,85843534589.0,91331203433.0,97976886247.0,117141000000.0,122904000000.0,92893587734.0,83620628582.0,112453000000.0,145510000000.0,183478000000.0,230364000000.0,315953000000.0,329788000000.0,393192000000.0,316482000000.0,381286000000.0,371005000000.0,482359000000.0,,,,,
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,3269000000.0,3453000000.0,3799000000.0,4439000000.0,4504000000.0,4803000000.0,4250000000.0,4203000000.0,4339000000.0,4239000000.0,4095000000.0,3762000000.0,3622000000.0,3748000000.0,3863000000.0,3855000000.0,,
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,6471740806.0,9613369520.0,9866990236.0,13180953598.0,16286433533.0,20736164459.0,24657470575.0,26843700442.0,27209602050.0,28683659007.0,31172518403.0,32685198735.0,35064105501.0,39552513316.0,45427854693.0,57633255618.0,66371664817.0,77414425532.0,99130304099.0,106015000000.0,115932000000.0,135539000000.0,155820000000.0,171222000000.0,186205000000.0,193241000000.0,205276000000.0,223780000000.0,245214000000.0,261921000000.0
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,158397403.0,188869985.7,196142585.0,188080374.4,219260341.1,233902114.9,245177633.2,255890221.8,262301252.8,267999225.3,272014693.1,257926881.7,262603781.8,314463144.0,364996869.1,394962552.3,439376794.1,526428309.9,607958616.1,610066628.7,700804286.2,792149700.7,781702874.1,801787555.9,814954307.0,759689950.9,804332795.6,880043553.7,906050107.0,917058850.8
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,22626400000000.0,23966600000000.0,25452900000000.0,25857900000000.0,27770700000000.0,30886600000000.0,31572600000000.0,31458100000000.0,31393300000000.0,32561800000000.0,33618600000000.0,33426600000000.0,34709800000000.0,38944800000000.0,43867100000000.0,47517200000000.0,51502000000000.0,58031500000000.0,63675600000000.0,60395500000000.0,66113100000000.0,73448300000000.0,75146000000000.0,77302000000000.0,79450800000000.0,75198800000000.0,76335800000000.0,81229200000000.0,86409000000000.0,87751500000000.0
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,125766269.8,125597205.4,132303041.4,133122897.2,221098106.5,224865731.4,249908970.7,285475591.9,269481523.2,258833766.6,269019710.3,273088357.2,288078881.4,338838639.4,420320176.4,465568018.3,505832439.8,570469196.7,619260721.6,584706020.2,663161517.9,737401692.2,760549587.1,770021664.0,756919917.3,788307330.6,799376439.5,831903809.7,820491817.3,850655017.2
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,1849196082.0,2535333632.0,2406270658.0,2790455728.0,3556757429.0,3663101604.0,3846819721.0,4655899261.0,5687417607.0,5653792720.0,5835874321.0,6701698218.0,6499807272.0,7074777527.0,7396705195.0,6442915788.0,6719172017.0,7245707185.0,7942961738.0,7926108374.0
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,5647119229.0,5930370370.0,6463649985.0,5368270615.0,4167356037.0,4258788725.0,5785685311.0,6838557384.0,6325141676.0,7641102523.0,9652436180.0,9861560095.0,10694628092.0,11777966673.0,13872791659.0,16746344766.0,19061978586.0,21650532264.0,26910851362.0,25130274124.0,30906749533.0,32726417212.0,35401341663.0,40415235702.0,43206469767.0,36976204506.0,28084676409.0,24561327989.0,27591261663.0,
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,115552000000.0,123943000000.0,134545000000.0,134308000000.0,139753000000.0,155461000000.0,147606000000.0,152587000000.0,137775000000.0,136632000000.0,136361000000.0,121515000000.0,115482000000.0,175257000000.0,228590000000.0,257773000000.0,271638000000.0,299416000000.0,286770000000.0,295936000000.0,375349000000.0,416419000000.0,396333000000.0,366829000000.0,350905000000.0,317621000000.0,296357000000.0,349554000000.0,368289000000.0,351432000000.0
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,3285217391.0,3378882353.0,3181921788.0,3273237853.0,3656647744.0,3807067122.0,3597220962.0,4303281932.0,3537683046.0,3404311977.0,3600683040.0,4094480988.0,4193845678.0,4901839731.0,6221077675.0,8331870169.0,12756858899.0,14056957976.0,17910858638.0,15328342304.0,20265559484.0,23459515276.0,25503060420.0,28045512871.0,27150646909.0,21243347377.0,20954761767.0,25868142077.0,27005238896.0,23064722446.0
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,8783816700.0,8641481700.0,6751472200.0,6563813300.0,6890675000.0,7111270700.0,8553146600.0,8529571600.0,6401968200.0,6858013100.0,6689957600.0,6777384700.0,6342116400.0,5727591800.0,5805598400.0,5755215200.0,5443896500.0,5291950100.0,4415702800.0,9665793300.0,12041655200.0,14101920300.0,17114849900.0,19091020000.0,19495519600.0,19963120600.0,20548678100.0,22040902300.0,24311560500.0,21440758800.0
